"","X","FID","density","basal","POINT_X","POINT_Y","Line","Type","distance"
"3021",3021,1510,1.11298880608,0.327096656273,567259.36417,4591437.48464,"East","Savanna",11354.227897761
"3022",3022,1510,3.39299568013,1.004045672,530142.050223,4576438.77214,"West","Savanna",-19928.1774358757
"3023",3023,1511,0,0,529363.654901,4569195.47107,"West","Prairie",-23798.4353522532
"3024",3024,1511,38.1178169535,33.6846326425,573654.924807,4592323.75963,"East","Savanna",17538.3793334444
"3025",3025,1512,7.90773107209,3.91074072147,528535.660596,4571615.43311,"West","Savanna",-23316.4844321478
"3026",3026,1512,441.171813073,300.668102003,572876.068165,4590694.9849,"East","Forest",16269.5327593212
"3027",3027,1513,0,0,568755.127135,4596210.67771,"East","Prairie",15358.6431572814
"3028",3028,1513,192.841752412,16.0251547497,534180.279726,4570823.25902,"West","Forest",-18908.4575282004
"3029",3029,1514,86.8903769065,4.40280038401,573668.350487,4591514.1567,"East","Forest",17274.3852193255
"3030",3030,1514,188.209056279,101.088952638,530941.101336,4575631.38178,"West","Forest",-19453.4102942611
"3031",3031,1515,0.582543576407,0.213709731435,526105.688549,4569188.18669,"West","Savanna",-26599.3911051823
"3032",3032,1515,1602.11298374,37.2257362834,569588.807388,4595504.06222,"East","Forest",15546.7149998479
"3033",3033,1516,45.2798612097,17.5518879105,530165.610115,4570008.5718,"West","Savanna",-22685.2861100904
"3034",3034,1516,443.184488206,4.0421681063,568821.067724,4593067.6081,"East","Forest",13524.7391231008
"3035",3035,1517,0,0,533363.618787,4573233.93783,"West","Prairie",-18290.0537890902
"3036",3036,1517,0,0,582614.158054,4589182.39093,"East","Prairie",25458.8407703348
"3037",3037,1518,0,0,581813.275015,4589176.93703,"East","Prairie",24683.6368564341
"3038",3038,1518,33.0482420065,13.4301246994,533356.331176,4574837.20439,"West","Savanna",-17572.515554511
"3039",3039,1519,0,0,578597.532133,4588338.69415,"East","Prairie",21360.6244340964
"3040",3040,1519,3.49872518911,0.859822657004,534997.187536,4568414.8239,"West","Savanna",-19834.8591984121
"3041",3041,1520,7.06363931053,1.03438847294,534950.916234,4576467.7015,"West","Savanna",-15431.5946709284
"3042",3042,1520,867.99985657,63.7741927811,580195.557679,4589163.46383,"East","Forest",23109.8199619391
"3043",3043,1521,17.2833842395,3.54683612359,534972.73083,4572437.63245,"West","Savanna",-17330.0869092093
"3044",3044,1521,196.889793849,27.6350521151,581801.147375,4589973.65761,"East","Forest",24818.7097450324
"3045",3045,1522,0.667473917876,0.400445407128,526074.359872,4572388.63618,"West","Savanna",-25200.184927356
"3046",3046,1522,216.772355773,28.5584452223,575375.908787,4587505.38357,"East","Forest",18033.3206271026
"3047",3047,1523,0,0,532582.59861,4567591.41253,"West","Prairie",-22177.6751394318
"3048",3048,1523,192.991451378,70.800113354,578486.448105,4594784.50345,"East","Forest",22939.555393984
"3049",3049,1524,255.932342178,60.6915653407,533365.674238,4572435.27535,"West","Forest",-18687.8151480961
"3050",3050,1524,522.080227561,35.9777060152,580103.943846,4593990.32124,"East","Forest",24165.8301159889
"3051",3051,1525,0,0,536558.65208,4581309.28006,"West","Prairie",-12053.9006073538
"3052",3052,1525,44.9634388682,9.68290707319,577814.309122,4587530.16852,"East","Savanna",20397.6904491833
"3053",3053,1526,0,0,536549.094681,4582919.21676,"West","Prairie",-11388.9968802144
"3054",3054,1526,27.6115654255,13.4873111891,579415.285503,4587543.09857,"East","Savanna",21954.9091592606
"3055",3055,1527,0,0,538957.779303,4582120.64592,"West","Prairie",-9565.9390070771
"3056",3056,1527,905.372647577,66.5200683252,574454.570712,4593932.8802,"East","Forest",18905.2919768913
"3057",3057,1528,0,0,536541.282001,4583728.1402,"West","Prairie",-11130.95142187
"3058",3058,1528,49.9048835893,2.85745108668,576885.985861,4593962.58379,"East","Forest",21146.6428929408
"3059",3059,1529,0,0,538167.691249,4580510.68314,"West","Prairie",-11067.3864823449
"3060",3060,1529,746.083068651,32.1338990276,581677.438404,4596384.01404,"East","Forest",26501.347310868
"3061",3061,1530,0,0,537343.003909,4583736.97525,"West","Prairie",-10364.9610184769
"3062",3062,1530,225.923382696,34.9155056531,580065.27787,4596359.79798,"East","Forest",25016.7793009614
"3063",3063,1531,0,0,537326.265161,4585344.53577,"West","Prairie",-9989.81355659695
"3064",3064,1531,256.600915336,56.6894188837,579389.291169,4589150.09708,"East","Forest",22309.6490428713
"3065",3065,1532,0,0,538121.234432,4586124.76316,"West","Prairie",-9097.61844530863
"3066",3066,1532,482.248606786,54.9807695646,581745.336359,4593202.72088,"East","Forest",25485.4484037256
"3067",3067,1533,0,0,539775.116241,4581319.5801,"West","Prairie",-9308.49651072839
"3068",3068,1533,100.120671239,34.2947596201,576914.925759,4592351.70073,"East","Forest",20619.5393841203
"3069",3069,1534,0,0,539767.248063,4582126.01245,"West","Prairie",-8877.32694332076
"3070",3070,1534,373.673759132,24.2359409273,582588.746962,4590778.97232,"East","Forest",25734.5179339211
"3071",3071,1535,0,0,544632.602726,4579707.39097,"West","Prairie",-5300.06757447337
"3072",3072,1535,290.119860222,19.9928028093,581762.38167,4592399.47096,"East","Forest",25285.774413086
"3073",3073,1536,0,0,544620.296956,4582112.11752,"West","Prairie",-4419.36742683741
"3074",3074,1536,1345.70470683,361.005365881,581830.424078,4588369.70198,"East","Forest",24497.0914265435
"3075",3075,1537,49.6070434323,2.91580615107,544595.428545,4583731.75543,"West","Forest",-4136.29672468936
"3076",3076,1537,67.1819467907,4.93603126038,579274.751292,4595597.55538,"East","Forest",23983.895509521
"3077",3077,1538,14.4131844837,0.854482399935,542971.111613,4582923.07925,"West","Savanna",-5838.6314574651
"3078",3078,1538,131.374842606,7.05627322323,580207.047125,4588354.50128,"East","Forest",22920.7824023245
"3079",3079,1539,0,0,535731.245797,4583726.12297,"West","Prairie",-11907.7579648012
"3080",3080,1539,377.196423395,25.99344184,582552.334069,4592404.22974,"East","Forest",26051.7273259382
"3081",3081,1540,0,0,538997.867795,4577276.61341,"West","Prairie",-11432.0202440741
"3082",3082,1540,480.643701482,17.5352945992,582521.896724,4594004.21799,"East","Forest",26463.1797907601
"3083",3083,1541,0,0,538123.702501,4585346.85664,"West","Prairie",-9204.19610987348
"3084",3084,1541,330.13209584,40.8164181008,580916.115077,4593998.14633,"East","Forest",24935.9633052911
"3085",3085,1542,0,0,539790.746233,4579706.79007,"West","Prairie",-9741.1914382353
"3086",3086,1542,140.325604511,17.420488162,580139.38768,4592383.4233,"East","Forest",23715.3363186899
"3087",3087,1543,0,0,536517.385661,4586119.29709,"West","Prairie",-10695.3315373446
"3088",3088,1543,87.8040865892,14.2371159584,576991.959646,4587519.45236,"East","Forest",19599.0217929178
"3089",3089,1544,0,0,536535.057811,4584535.12753,"West","Prairie",-10925.7288999262
"3090",3090,1544,95.3751367836,21.6989555126,576945.530171,4590741.23786,"East","Forest",20209.1872276346
"3091",3091,1545,0,0,534944.662386,4577262.22944,"West","Prairie",-15130.8019862498
"3092",3092,1545,340.871487572,25.0447091637,580218.537482,4587545.52815,"East","Forest",22737.5902685771
"3093",3093,1546,0,0,535750.953919,4582106.75677,"West","Prairie",-12434.9794054199
"3094",3094,1546,109.85069045,6.28982480715,576930.231802,4591546.47262,"East","Forest",20399.5069117897
"3095",3095,1547,0,0,538975.33489,4580511.96558,"West","Prairie",-10285.3810746568
"3096",3096,1547,200.768546553,24.8223454819,576852.139348,4595573.68536,"East","Forest",21776.1232376233
"3097",3097,1548,0,0,537364.04379,4580509.4786,"West","Prairie",-11773.5519687629
"3098",3098,1548,39.4496353852,14.4923333406,581042.877104,4587554.02928,"East","Savanna",23543.5607654942
"3099",3099,1549,17.6021869394,5.60123233597,544635.672443,4578897.80874,"West","Savanna",-5706.5804355542
"3100",3100,1549,121.786343248,26.1650616136,576968.245227,4589122.11374,"East","Forest",19911.8360266293
"3101",3101,1550,6.17695638955,1.4522782403,544607.913042,4582921.94225,"West","Savanna",-4230.71754396816
"3102",3102,1550,109.198660164,32.3137582426,576113.087755,4592343.52457,"East","Forest",19855.9719790959
"3103",3103,1551,0.382140729609,0.0782279605673,538191.848591,4578080.1353,"West","Prairie",-11815.7969989903
"3104",3104,1551,388.173715279,68.6449931276,583283.4387,4595611.02026,"East","Forest",27707.0108574249
"3105",3105,1552,27.0643305303,1.78278083054,544625.014762,4581314.54986,"West","Savanna",-4646.59658259385
"3106",3106,1552,316.825012198,26.3281669323,575262.663662,4594747.72856,"East","Forest",19985.3546454687
"3107",3107,1553,53.7175476982,3.53848081307,576048.814316,4595566.40942,"East","Forest",21054.7689815065
"3108",3108,1553,88.1153995683,14.1536480392,542193.321008,4580516.94069,"West","Forest",-7205.75913689741
"3109",3109,1554,11.2967608992,4.62511581567,542964.544365,4585321.47809,"West","Savanna",-4539.37306041963
"3110",3110,1554,192.069823994,41.2650437226,583388.47569,4590787.56456,"East","Forest",26522.1501240453
"3111",3111,1555,0,0,538148.311228,4582115.27218,"West","Prairie",-10272.1974180967
"3112",3112,1555,60.8745814185,32.6963420332,576956.887476,4589931.67989,"East","Forest",20044.7183836847
"3113",3113,1556,0,0,583299.470405,4594806.75027,"East","Prairie",27452.7510827623
"3114",3114,1556,1.28829951174,0.447161833574,542158.287463,4583730.57926,"West","Savanna",-5997.91087306563
"3115",3115,1557,29.0606748929,11.7802090527,536528.932812,4585342.11265,"West","Savanna",-10777.0800522336
"3116",3116,1557,379.432635109,24.0326692529,581004.413579,4589170.20387,"East","Forest",23902.0994894923
"3117",3117,1558,1.58898649743,0.0805151342435,539723.335017,4585337.27709,"West","Savanna",-7638.7877734431
"3118",3118,1558,198.730751675,7.45167850684,580950.886587,4592391.45288,"East","Forest",24499.7011139437
"3119",3119,1559,0,0,541413.591136,4578101.53297,"West","Prairie",-8897.39675028383
"3120",3120,1559,63.923329601,18.7864489346,583401.760267,4589987.7054,"East","Forest",26401.7737373407
"3121",3121,1560,58.5112950691,10.0803576799,543003.834128,4579709.00398,"West","Forest",-6764.70656581621
"3122",3122,1560,392.320585983,71.5650390438,581728.293906,4594005.95506,"East","Forest",25708.6884465264
"3123",3123,1561,36.9963950232,17.3966128537,544638.960239,4578098.64557,"West","Savanna",-6185.87520847487
"3124",3124,1561,311.076845,85.7479803808,578583.02241,4589136.72056,"East","Forest",21509.9380131583
"3125",3125,1562,0.209302371833,0.0896165402345,540610.055066,4577288.82481,"West","Prairie",-9986.45972469805
"3126",3126,1562,72.9669143886,42.592759197,576183.930104,4587512.42315,"East","Forest",18815.3344598699
"3127",3127,1563,1.30258314196,0.308893394243,539798.508048,4578900.43236,"West","Savanna",-10016.3031678833
"3128",3128,1563,66.1690157907,14.2160141187,579330.55822,4592376.0223,"East","Forest",22935.6014221191
"3129",3129,1564,82.7656750656,10.4844966421,541420.788248,4577296.23621,"West","Forest",-9279.63947861756
"3130",3130,1564,85.2015046966,35.4012365213,581847.578937,4587562.4608,"East","Forest",24331.5490423067
"3131",3131,1565,12.4617210793,6.16290053876,542980.347181,4582114.61206,"West","Savanna",-6006.31129165394
"3132",3132,1565,434.70973872,53.7460449064,582487.792976,4595620.48469,"East","Forest",26965.8720455246
"3133",3133,1566,14.6273154222,4.29882667166,536557.001897,4582110.39099,"West","Savanna",-11697.2770504826
"3134",3134,1566,59.4372675852,17.4680386531,582638.75345,4587572.89897,"East","Forest",25107.7653029285
"3135",3135,1567,92.4917359244,11.4353660608,578567.475745,4589941.51845,"East","Forest",21627.7116841051
"3136",3136,1567,97.75252765,26.9453736523,540587.526396,4580514.46546,"West","Forest",-8735.77525586709
"3137",3137,1568,0,0,541332.682306,4585325.21525,"West","Prairie",-6082.56169810537
"3138",3138,1568,322.763948197,53.1527446237,583365.38118,4591598.27417,"East","Forest",26658.6902376946
"3139",3139,1569,2.50104915129,0.280073368631,541399.236459,4579711.20636,"West","Savanna",-8227.79991607325
"3140",3140,1569,5.35400950871,0.661951665338,575245.486153,4595559.12642,"East","Savanna",20339.5568009832
"3141",3141,1570,48.1830717711,7.64180824652,537385.955775,4577269.29323,"West","Forest",-12883.9945782042
"3142",3142,1570,324.366298172,48.6502134583,578551.921336,4590746.31068,"East","Forest",21774.6157635866
"3143",3143,1571,0,0,542225.872787,4577296.06747,"West","Prairie",-8600.11228318104
"3144",3144,1571,34.4385879544,10.1211682499,578473.468347,4595589.75182,"East","Savanna",23248.9710231834
"3145",3145,1572,0,0,574483.087624,4592329.55748,"East","Prairie",18314.7884529271
"3146",3146,1572,9.48018337988,4.86612765949,540548.611012,4583733.02809,"West","Savanna",-7395.94814334259
"3147",3147,1573,13.4904709283,5.2019848346,536563.743268,4578881.17584,"West","Savanna",-13065.8342026239
"3148",3148,1573,721.997932232,146.336700862,577775.633196,4589129.42007,"East","Forest",20710.5622067539
"3149",3149,1574,26.9994563829,12.7094878006,542987.410541,4581316.35278,"West","Savanna",-6205.97779594801
"3150",3150,1574,404.757822587,230.730542919,575319.217061,4591527.92694,"East","Forest",18849.4769787449
"3151",3151,1575,0,0,539798.915607,4578090.92271,"West","Prairie",-10354.9276272816
"3152",3152,1575,263.578862219,49.8169030452,580884.093594,4595617.64679,"East","Forest",25473.7333737124
"3153",3153,1576,89.9152417702,32.9859652546,542179.030245,4582121.06873,"West","Forest",-6780.41460590059
"3154",3154,1576,580.297279208,47.046555436,580169.839321,4590761.79877,"East","Forest",23359.0276707766
"3155",3155,1577,47.8022826657,13.6853023917,539754.935447,4582931.23054,"West","Forest",-8471.08184190294
"3156",3156,1577,394.31585341,323.68052312,578460.315026,4596339.61744,"East","Forest",23557.2599727302
"3157",3157,1578,16.3006453508,6.97941178181,541384.842191,4581321.65173,"West","Savanna",-7749.66641096674
"3158",3158,1578,133.953507934,29.5936065242,579360.879788,4590754.05544,"East","Forest",22566.2256716674
"3159",3159,1579,6.52295185363,1.79804429857,543778.703788,4583731.60349,"West","Savanna",-4709.65559732587
"3160",3160,1579,758.805767905,15.764194869,580089.989624,4594797.84052,"East","Forest",24432.630999275
"3161",3161,1580,0,0,539782.87937,4580513.23619,"West","Prairie",-9506.58255041915
"3162",3162,1580,175.709796184,11.574350824,575311.2487,4592335.34422,"East","Forest",19095.5432746569
"3163",3163,1581,0,0,538187.278358,4578888.55002,"West","Prairie",-11523.735918901
"3164",3164,1581,329.039789801,12.0043384137,583307.426992,4596398.47956,"East","Forest",28012.9647331907
"3165",3165,1582,9.15493369272,2.58385246862,539733.028787,4584536.86511,"West","Savanna",-7844.63629375699
"3166",3166,1582,139.760649468,32.8594435951,576136.358605,4590730.87519,"East","Forest",19421.2688299687
"3167",3167,1583,3.20018047604,0.59186771431,543030.853573,4577295.98682,"West","Savanna",-7944.1140381748
"3168",3168,1583,119.431403083,3.69152389607,581789.017862,4590770.37633,"East","Forest",24947.657302984
"3169",3169,1584,30.9247108966,4.96732098917,539742.726496,4583736.34646,"West","Savanna",-8124.51270722246
"3170",3170,1584,85.2988707903,3.11195345674,576980.099009,4588320.78703,"East","Forest",19799.6863277009
"3171",3171,1585,0,0,535760.030283,4577264.49889,"West","Prairie",-14373.370924707
"3172",3172,1585,0,0,580182.697965,4589962.63379,"East","Prairie",23221.0063862898
"3173",3173,1586,0,0,539799.422403,4577281.41072,"West","Prairie",-10707.9332756418
"3174",3174,1586,73.9689466002,6.7465113234,578499.430162,4593979.24512,"East","Forest",22654.5552697277
"3175",3175,1587,3.47613310534,0.817281546265,540572.430746,4582126.76665,"West","Savanna",-8216.98819539563
"3176",3176,1587,204.48697237,40.2026503719,580154.615842,4591572.61274,"East","Forest",23523.8847334914
"3177",3177,1588,0,0,538134.212538,4584546.38328,"West","Prairie",-9372.49494240902
"3178",3178,1588,161.372049794,31.7261487246,580979.429083,4590766.08793,"East","Forest",24152.8355074198
"3179",3179,1589,0,0,544588.151934,4584539.199,"West","Prairie",-3568.45663963094
"3180",3180,1589,227.605862218,66.6605045645,583315.501013,4594002.47217,"East","Forest",27219.8945721212
"3181",3181,1590,0.288253226457,0.121521974679,536575.493922,4577266.8655,"West","Prairie",-13622.5041776616
"3182",3182,1590,287.377060859,67.5658732111,581710.221894,4594817.95243,"East","Forest",25956.9047988416
"3183",3183,1591,3.39245718081,1.54708508343,543800.324044,4582113.31853,"West","Savanna",-5212.84970250323
"3184",3184,1591,213.314486695,48.5315325678,580076.031487,4595605.34912,"East","Forest",24722.9397536742
"3185",3185,1592,0.741647413391,0.187899145609,535728.49246,4585331.22639,"West","Savanna",-11570.0323306461
"3186",3186,1592,148.879136394,26.3279219905,583422.490067,4588385.58787,"East","Forest",26048.4901273013
"3187",3187,1593,0.0885661204697,0.0282277057355,538992.895168,4578894.44482,"West","Prairie",-10766.2991498993
"3188",3188,1593,184.984534475,60.7390145442,578510.576654,4593173.93268,"East","Forest",22393.1494679843
"3189",3189,1594,0.363231365181,0.147241639504,543812.099928,4580517.58479,"West","Prairie",-5689.77792614749
"3190",3190,1594,225.928947118,206.063797049,573731.115853,4587500.61047,"East","Forest",16451.8949605196
