"","X","FID","density","basal","POINT_X","POINT_Y","Line","water","notree","nodata","Type","distance"
"1589",1858,928,492.837175185,191.039076222,754274.9458,538287.3898,"East",NA," ",NA,"Forest",10135.6184552772
"1590",1859,929,50.0347669126,11.3834927837,728720.95,531032.47,"West",NA," ",NA,"Forest",-11517.5254184559
"1591",1860,929,73.9374483277,21.879360303,754361.239,541524.5018,"East",NA," ",NA,"Forest",10238.2697064055
"1592",1861,930,36.3447845026,22.5413971396,756612.7492,535742.7333,"East",NA," ",NA,"Savanna",12455.5139760191
"1593",1862,930,71.4068425991,27.6795216208,727981.4433,532680.762,"West",NA," ",NA,"Forest",-10733.326061445
"1594",1863,931,0.865127108987,0.240663140695,727146.2651,531901.5623,"West",NA," ",NA,"Savanna",-11874.4770118127
"1595",1864,931,161.731992489,11.1453101877,753491.9279,539139.8118,"East",NA," ",NA,"Forest",9313.49044950874
"1596",1865,932,0,0,725290.58,526347.37,"West",NA," ",NA,"Prairie",-17324.1854749881
"1597",1866,932,0.234618230433,0.0646722497785,751995.8,543287.55,"East",NA," ",NA,"Prairie",8287.28388703141
"1598",1867,933,94.3145851431,16.5353073653,758240.17,536476.69,"East",NA," ",NA,"Forest",14238.8260070879
"1599",1868,933,134.466398403,31.6147002077,726227.7709,529527.5175,"West",NA," ",NA,"Forest",-14245.471528784
"1600",1869,934,1.1828274986,0.405158937054,723746.27,528027.67,"West",NA," ",NA,"Savanna",-17022.6438862393
"1601",1870,934,60.3582839962,15.4449169328,756712.9485,538942.275,"East",NA," ",NA,"Forest",12536.6462931034
"1602",1871,935,0,0,724026.68,534461.79,"West",NA," ",NA,"Prairie",-12886.3769378315
"1603",1872,935,329.064955284,65.6954315367,754216.9029,536677.6671,"East",NA," ",NA,"Forest",10210.5816730329
"1604",1873,936,0.0547145145552,0.0156642033633,756768,541359.06,"East",NA," ",NA,"Prairie",12616.8512083545
"1605",1874,936,2.11778006303,0.820917672722,725325.2707,527147.5522,"West",NA," ",NA,"Savanna",-16662.8821337866
"1606",1875,937,1.51350246666,0.742362122865,723891.56,531245.39,"West",NA," ",NA,"Savanna",-14745.0142337867
"1607",1876,937,208.927386895,52.1914792772,754399.5443,543118.5581,"East",NA," ",NA,"Forest",10569.4877425605
"1608",1877,938,0.463676353698,0.0319529655767,722434.2724,535334.8295,"West",NA," ",NA,"Prairie",-13974.9586101676
"1609",1878,938,223.300893525,205.137746136,751088.1693,540075.1159,"East",NA," ",NA,"Forest",6896.4716374574
"1610",1879,939,21.6756147338,4.39327843986,725529.0511,531980.7476,"West",NA," ",NA,"Savanna",-13010.2292000502
"1611",1880,939,157.973639894,88.6914387165,755088.59,538242.42,"East",NA," ",NA,"Forest",10950.0999695161
"1612",1881,940,0,0,752596.5912,536767.2805,"East",NA," ",NA,"Prairie",8587.79463598359
"1613",1882,940,485.158010372,35.6458128979,721253.5992,526528.1612,"West",NA," ",NA,"Forest",-19842.646636013
"1614",1883,941,0,0,730538.57,535793.91,"West",NA," ",NA,"Prairie",-6728.85318646293
"1615",1884,941,99.3987756368,73.7863409365,759889.69,538014.47,"East",NA," ",NA,"Forest",15754.186046846
"1616",1885,942,42.9977590753,17.6041271752,727070.2899,530291.4426,"West",NA," ",NA,"Savanna",-13118.0837332233
"1617",1886,942,144.161341062,82.178583427,751889.34,540041.34,"East",NA," ",NA,"Forest",7697.97845951695
"1618",1887,943,32.8277653985,10.1966875149,725391.0619,528755.1937,"West",NA," ",NA,"Savanna",-15376.8338979141
"1619",1888,943,57.6463293332,16.0069847662,751825.82,538432.72,"East",NA," ",NA,"Forest",7683.51687061153
"1620",1889,944,11.8589768888,2.33150452619,729521.5617,530996.6874,"West",NA," ",NA,"Savanna",-11096.0356574512
"1621",1890,944,22.0037302841,8.25059648021,753581.9459,542380.0781,"East",NA," ",NA,"Savanna",9610.8362801359
"1622",1891,945,9.19983576155,3.72930046948,726901.11,526273.08,"West",NA," ",NA,"Savanna",-16377.0924699357
"1623",1892,945,141.199847383,95.944552099,756831.9681,543853.4168,"East",NA," ",NA,"Forest",13107.6153049552
"1624",1893,946,8.003564905,3.24437295744,727710.1588,526233.0135,"West",NA," ",NA,"Savanna",-15882.5890479072
"1625",1894,946,230.228753782,71.5117410757,751954.37,541639.03,"East",NA," ",NA,"Forest",7871.51393759516
"1626",1895,947,1.77398069996,0.305622358072,751975.0854,542463.2861,"East",NA," ",NA,"Savanna",8058.86870018527
"1627",1896,947,25.3584922938,11.5644039335,730474.9,534209.77,"West",NA," ",NA,"Savanna",-7928.76061472508
"1628",1897,948,10.4410409812,3.38595427503,728749.2545,531840.6864,"West",NA," ",NA,"Savanna",-10856.46222266
"1629",1898,948,27.8868781776,8.83155608831,752797.4088,543232.9118,"East",NA," ",NA,"Savanna",9044.42293366353
"1630",1899,949,68.4616374298,21.6812648231,730163.1995,526933.1984,"West",NA," ",NA,"Forest",-13863.2973954492
"1631",1900,949,167.709792057,25.1540225621,753632.508,544012.6746,"East",NA," ",NA,"Forest",10004.4688099708
"1632",1901,950,0,0,755962.8044,541413.0945,"East",NA," ",NA,"Prairie",11819.4340737956
"1633",1902,950,2.67229167997,0.660786248119,722263.47,531317.02,"West",NA," ",NA,"Savanna",-16016.4137461735
"1634",1903,951,19.0356659477,5.74872652595,722326.56,532922.08,"West",NA," ",NA,"Savanna",-15113.932958666
"1635",1904,951,526.282284478,90.668197685,757539.1663,539705.9037,"East",NA," ",NA,"Forest",13352.2193044051
"1636",1905,952,34.4221995045,6.43609281035,724488.3813,526383.3719,"West",NA," ",NA,"Savanna",-17780.0337041999
"1637",1906,952,174.620354231,46.0103485356,752705.9489,539994.3013,"East",NA," ",NA,"Forest",8515.07544487245
"1638",1907,953,27.2430139344,3.10595375559,728887.5846,535064.57,"West",NA," ",NA,"Savanna",-8457.36057855584
"1639",1908,953,120.306797433,101.498989486,758284.22,538059,"East",NA," ",NA,"Forest",14150.0052125626
"1640",1909,954,7.12681664567,3.82788397431,726933.3374,527076.792,"West",NA," ",NA,"Savanna",-15762.8206223679
"1641",1910,954,865.71495177,140.372557065,750125.1,535271.41,"East",NA," ",NA,"Forest",6127.44644983362
"1642",1911,955,19.2207020967,7.79141880473,729459.2064,529375.4232,"West",NA," ",NA,"Savanna",-12359.614842354
"1643",1912,955,761.807074918,378.679088983,759977.2203,540443.971,"East",NA," ",NA,"Forest",15783.7067405602
"1644",1913,956,86.4521702889,17.5223845078,723077.5171,531281.2009,"West",NA," ",NA,"Forest",-15372.2655230212
"1645",1914,956,109.203101365,120.406845368,755124.98,539857.35,"East",NA," ",NA,"Forest",10935.5758401468
"1646",1915,957,22.889350223,13.361132102,730259.23,529332.8,"West",NA," ",NA,"Savanna",-11869.3181824396
"1647",1916,957,206.060282562,8.87504433711,752759.6226,541610.4524,"East",NA," ",NA,"Forest",8662.16039231458
"1648",1917,958,0,0,728626.5519,528613.8779,"West",NA," ",NA,"Prairie",-13483.6046830695
"1649",1918,958,13.4240862404,1.22437528165,753599.02,543178.28,"East",NA," ",NA,"Savanna",9807.75755581594
"1650",1919,959,7.59932810491,0.770127277375,755832.8804,536590.4489,"East",NA," ",NA,"Savanna",11828.9110950301
"1651",1920,959,100.342973621,21.5580829285,725567.73,532785.22,"West",NA," ",NA,"Forest",-12476.9428779973
"1652",1921,960,10.7208146123,3.85151271475,730322.17,530960.91,"West",NA," ",NA,"Savanna",-10614.5262446947
"1653",1922,960,1305.16851049,8.59740239473,758358.4113,540473.6706,"East",NA," ",NA,"Forest",14165.2542252888
"1654",1923,961,20.4293981413,7.33937574163,730227.6916,528540.3493,"West",NA," ",NA,"Savanna",-12511.8861179549
"1655",1924,961,1782.54921397,191.702918639,758262.1948,537267.8442,"East",NA," ",NA,"Forest",14200.1249290797
"1656",1925,962,0.55479326325,0.10007797092,722872.9538,526456.8639,"West",NA," ",NA,"Savanna",-18767.7744555209
"1657",1926,962,148.841879727,31.7515226312,769749.97,542494.41,"East",NA," ",NA,"Forest",25648.29549986
"1658",1927,963,2.67812810918,1.03812607032,725661.8203,535192.606,"West",NA," ",NA,"Savanna",-11098.4366561147
"1659",1928,963,272.997943734,58.2369720445,759806.75,534800.59,"East",NA," ",NA,"Forest",15088.073011324
"1660",1929,964,0.542423903871,0.0934490846371,721323.0836,528142.5517,"West",NA," ",NA,"Savanna",-18700.9816980732
"1661",1930,964,302.170990619,15.3112300913,761678.8028,541966.1064,"East",NA," ",NA,"Forest",17562.0909881039
"1662",1931,965,42.8916771213,6.28099120705,769649.9502,538477.2756,"East",NA," ",NA,"Savanna",25481.0666921084
"1663",1932,965,108.341550013,33.8717412658,722059.73,526494.36,"West",NA," ",NA,"Forest",-19296.8175144807
"1664",1933,966,0.422708219924,0.149504212725,726298.7892,531133.3882,"West",NA," ",NA,"Prairie",-13016.6777931669
"1665",1934,966,284.935525708,62.9492274045,766550.08,542604.56,"East",NA," ",NA,"Forest",22472.4650398677
"1666",1935,967,7.05473167588,2.41648726496,724622.5542,529596.6807,"West",NA," ",NA,"Savanna",-15288.7472893953
"1667",1936,967,1159.83127337,42.314053011,762276.3236,534698.5232,"East",NA," ",NA,"Forest",17411.5986887404
"1668",1937,968,21.3878893224,22.2817015586,729324.7297,526155.7197,"West",NA," ",NA,"Savanna",-14975.9114150804
"1669",1938,968,928.372268358,415.034404035,766406.65,537768.12,"East",NA," ",NA,"Forest",22272.7907883769
"1670",1939,969,0.110505617551,0.0244133939824,728519.21,526192.94,"West",NA," ",NA,"Prairie",-15414.8165970921
"1671",1940,969,132.510949454,13.4288578301,768051.7485,538517.8972,"East",NA," ",NA,"Forest",23882.3525391369
"1672",1941,970,1.25928457124,0.608098731762,723686.18,526419.37,"West",NA," ",NA,"Savanna",-18259.7072730587
"1673",1942,970,400.791251046,127.536704562,762513.8361,542727.9045,"East",NA," ",NA,"Forest",18477.3115567536
"1674",1943,971,73.1748286833,54.7274718718,766524.4748,541793.2574,"East",NA," ",NA,"Forest",22379.042425343
"1675",1944,971,133.007605901,28.5758822433,723213.0795,534498.437,"West",NA," ",NA,"Forest",-13599.2477492093
"1676",1945,972,0.277551674031,0.0720064046426,723959.03,532852.26,"West",NA," ",NA,"Prairie",-13753.8442273605
"1677",1946,972,154.111671645,8.8241176402,760638.4578,534765.0303,"East",NA," ",NA,"Forest",15865.2278562943
"1678",1947,973,1.80173234445,1.47898103191,721588.1809,534576.636,"West",NA," ",NA,"Savanna",-15051.9178560355
"1679",1948,973,176.02736297,48.6109378317,766325.18,534553.09,"East",NA," ",NA,"Forest",21298.1406095605
"1680",1949,974,28.1184870082,10.3154417116,726438.575,534351.4759,"West",NA," ",NA,"Savanna",-10858.2911603506
"1681",1950,974,159.787232968,47.9315085175,768161.27,542540.6,"East",NA," ",NA,"Forest",24069.8963097378
"1682",1951,975,11.4491113901,5.6621179615,728812.9538,533456.5431,"West",NA," ",NA,"Savanna",-9597.43767549679
"1683",1952,975,218.072564844,22.0997999184,766453.59,539378.48,"East",NA," ",NA,"Forest",22272.171835218
"1684",1953,976,2.63784405813,1.41681223172,722162.5726,528905.7938,"West",NA," ",NA,"Savanna",-17566.8195910371
"1685",1954,976,231.610219867,83.2072691252,761518.26,536336.93,"East",NA," ",NA,"Forest",17231.1537105442
"1686",1955,977,2.4027588405,0.199669323492,730402.81,532596.5,"West",NA," ",NA,"Savanna",-9274.11669553497
"1687",1956,977,105.373024094,6.83434232363,764722.1788,535408.9003,"East",NA," ",NA,"Forest",19958.5256699916
"1688",1957,978,26.4646576605,5.43098518718,767930.41,534496.5,"East",NA," ",NA,"Savanna",22855.0981553036
"1689",1958,978,78.4603824381,30.7317455853,725456.2702,530369.4632,"West",NA," ",NA,"Forest",-14152.6279631439
"1690",1959,979,59.2456337624,12.1581833212,724690.9689,531210.829,"West",NA," ",NA,"Forest",-14147.2671339329
"1691",1960,979,963.298840844,61.0138409077,760832.2198,541209.3655,"East",NA," ",NA,"Forest",16662.0153126974
"1692",1961,980,0.316996899684,0.0751723595628,764745.6,536212.27,"East",NA," ",NA,"Prairie",20218.8731526367
"1693",1962,980,50.7115262346,31.4517933743,721523.6025,532964.0531,"West",NA," ",NA,"Forest",-15798.3953657645
"1694",1963,981,0,0,768136.5565,541732.8963,"East",NA," ",NA,"Prairie",23984.2422936212
"1695",1964,981,48.5196031469,16.1279212431,721453.0858,531352.0544,"West",NA," ",NA,"Forest",-16672.8425883489
"1696",1965,982,0,0,767217.2894,537743.1797,"East",NA," ",NA,"Prairie",23056.328286216
"1697",1966,982,32.8350113126,19.2997851377,724828.0812,534423.5383,"West",NA," ",NA,"Savanna",-12197.6807772137
"1698",1967,983,0,0,766579.3202,543495.5785,"East",NA," ",NA,"Prairie",22609.333314416
"1699",1968,983,39.5929738513,20.864538209,720447.47,526561.97,"West",NA," ",NA,"Savanna",-20405.7787374496
"1700",1969,984,0,0,763138.0143,537076.9591,"East",NA," ",NA,"Prairie",19009.8774755562
"1701",1970,984,48.7656215614,19.7679241344,724058.5951,535263.1333,"West",NA," ",NA,"Forest",-12511.1468398425
"1702",1971,985,5.29049594917,1.68350086759,722399.48,534535.09,"West",NA," ",NA,"Savanna",-14322.9483580626
"1703",1972,985,190.393252394,55.7617899057,764137.0387,542664.3614,"East",NA," ",NA,"Forest",20080.291916719
"1704",1973,986,94.8391836292,27.8723197207,761470.17,534729.47,"East",NA," ",NA,"Forest",16647.7356307513
"1705",1974,986,160.54469609,53.3650740444,723716.2242,527223.5217,"West",NA," ",NA,"Forest",-17633.6630215561
"1706",1975,987,45.5691675363,10.8062313872,728659.18,529418.05,"West",NA," ",NA,"Savanna",-12881.1155754005
"1707",1976,987,725.149771541,334.001880749,764947.14,542636.39,"East",NA," ",NA,"Forest",20881.9562770074
"1708",1977,988,132.677725282,44.1693187814,764698.75,534605.53,"East",NA," ",NA,"Forest",19727.5003075688
"1709",1978,988,281.049134664,25.7761554336,725359.96,527947.73,"West",NA," ",NA,"Forest",-16014.2877096853
"1710",1979,989,126.852516272,10.541447473,763122.17,536274.6,"East",NA," ",NA,"Forest",18705.8996812532
"1711",1980,989,330.380752349,21.4280189651,727185.33,532712.62,"West",NA," ",NA,"Forest",-11282.8127705616
"1712",1981,990,11.2689142222,4.8706667794,724553.1135,527987.7021,"West",NA," ",NA,"Savanna",-16506.4015544947
"1713",1982,990,126.7692549,33.4021633802,769607.8792,536868.2795,"East",NA," ",NA,"Forest",25057.383694372
"1714",1983,991,4.64033664501,0.940517313422,728048.0098,534290.9227,"West",NA," ",NA,"Savanna",-9596.63543619017
"1715",1984,991,129.395426588,118.018134744,766364.95,536164.83,"East",NA," ",NA,"Forest",21748.3673650896
"1716",1985,992,23.7841988617,7.38765007737,725490.38,531176.27,"West",NA," ",NA,"Savanna",-13570.3834644789
"1717",1986,992,123.107284641,60.8822766944,768093.7072,540121.3696,"East",NA," ",NA,"Forest",23900.4794514615
"1718",1987,993,0,0,723925.298,532048.8211,"West",NA," ",NA,"Prairie",-14235.3499233541
"1719",1988,993,87.0622685172,19.8517961722,761540.2073,537140.3688,"East",NA," ",NA,"Forest",17476.3906579615
"1720",1989,994,0,0,730438.8588,533403.1375,"West",NA," ",NA,"Prairie",-8589.85457992395
"1721",1990,994,293.993422654,93.10541629,765642.6267,539400.8616,"East",NA," ",NA,"Forest",21460.9002240461
"1722",1991,995,85.069801514,32.8032890557,722295.0184,532119.5492,"West",NA," ",NA,"Forest",-15550.9843212324
"1723",1992,995,100.942739747,49.9208786018,767180.624,536139.224,"East",NA," ",NA,"Forest",22523.0994463331
"1724",1993,996,81.0298150363,3.48996513125,763890.6162,534636.5513,"East",NA," ",NA,"Forest",18951.8923578092
"1725",1994,996,587.033628898,195.13004064,722363.02,533728.5843,"West",NA," ",NA,"Forest",-14701.6032867419
"1726",1995,997,0.747206203656,0.206345159642,726095.8449,526310.2278,"West",NA," ",NA,"Savanna",-16893.4673019275
"1727",1996,997,109.498708838,54.1522031666,768012.1113,536915.9304,"East",NA," ",NA,"Forest",23543.7782403341
"1728",1997,998,101.645173451,50.2682647315,727033.38,529492.38,"West",NA," ",NA,"Forest",-13763.1152136529
"1729",1998,998,157.389876054,97.6147678526,761562.15,537943.8,"East",NA," ",NA,"Forest",17427.3791661728
"1730",1999,999,125.27222263,34.8485282992,763326.94,542692.33,"East",NA," ",NA,"Forest",19279.3757215836
"1731",2000,999,487.270677138,114.563315153,722228.6062,530510.4044,"West",NA," ",NA,"Forest",-16512.9141241317
"1732",2001,1000,19.8838255194,8.06022648299,727846.2781,529455.2143,"West",NA," ",NA,"Savanna",-13309.4750867909
"1733",2002,1000,215.960787903,66.9705152105,767963.3527,535305.0594,"East",NA," ",NA,"Forest",23064.7587425332
"1734",2003,1001,5.80310526275,2.12890523117,727216.4993,533515.1416,"West",NA," ",NA,"Savanna",-10731.5616845547
"1735",2004,1001,114.233064566,52.0944733584,767996.3,536113.62,"East",NA," ",NA,"Forest",23300.6568270798
"1736",2005,1002,8.26873639039,3.3602441185,726162.7632,527914.1164,"West",NA," ",NA,"Savanna",-15545.7982739345
"1737",2006,1002,308.497636942,38.1416066211,761722.5561,543666.4545,"East",NA," ",NA,"Forest",17844.9497354755
"1738",2007,1003,29.824285355,10.5331953483,728777.56,532648.9,"West",NA," ",NA,"Savanna",-10216.4745047965
"1739",2008,1003,65.1687441274,29.7193410475,768792.8832,536087.9484,"East",NA," ",NA,"Forest",24062.3034489801
"1740",2009,1004,4.47685967026,1.67865912556,722131.41,528107.79,"West",NA," ",NA,"Savanna",-18119.9065822444
"1741",2010,1004,34.6200032845,9.29737373304,765504.3719,534579.5573,"East",NA," ",NA,"Savanna",20504.3843987537
"1742",2011,1005,2.01760879115,0.237182291734,727247.67,534317.66,"West",NA," ",NA,"Savanna",-10213.7656524891
"1743",2012,1005,29.8814375468,9.93259301659,769589.47,536062.28,"East",NA," ",NA,"Savanna",24826.1738170748
"1744",2013,1006,0.605491735884,0.276126471994,724763.3802,532818.7397,"West",NA," ",NA,"Savanna",-13106.2223780733
"1745",2014,1006,683.502757071,279.839454865,762320.2135,536305.7655,"East",NA," ",NA,"Forest",17965.8389658561
"1746",2015,1007,83.7715770103,27.5060996253,768190.0024,543435.1531,"East",NA," ",NA,"Forest",24197.2735342485
"1747",2016,1007,86.0227137192,34.9578586359,723857.2528,530438.0466,"West",NA," ",NA,"Forest",-15282.9900694331
"1748",2017,1008,0.705565236241,0.636377024306,723008.3419,529667.2501,"West",NA," ",NA,"Savanna",-16429.1058649025
"1749",2018,1008,412.237670041,104.441955288,761700.74,542763.48,"East",NA," ",NA,"Forest",17676.3356355859
"1750",2019,1009,20.5481346721,8.03798179731,728593.93,527809.71,"West",NA," ",NA,"Savanna",-14106.2880645461
"1751",2020,1009,32.253704081,6.94585706174,769776.0163,543386.2359,"East",NA," ",NA,"Savanna",25765.0479046712
"1752",2021,1010,1.23737336648,0.113484527401,721388.7875,529739.8193,"West",NA," ",NA,"Savanna",-17646.9465601188
"1753",2022,1010,139.28328874,12.7036591412,760725.9218,537979.1389,"East",NA," ",NA,"Forest",16590.7649716941
"1754",2023,1011,0.983035263303,0.0259017886469,742003.72,533801.06,"West",NA," ",NA,"Savanna",-2111.25314956693
"1755",2024,1011,107.301519446,50.8907715467,768111.84,540925.19,"East",NA," ",NA,"Forest",23925.5515218434
"1756",2025,1012,0,0,764779.99,537818.22,"East",NA," ",NA,"Prairie",20646.2891381318
"1757",2026,1012,174.898800972,101.472797466,741725.53,525778.97,"West",NA," ",NA,"Forest",-3457.72076271768
"1758",2027,1013,7.41005722362,1.45683578931,762358.0082,537911.5624,"East",NA," ",NA,"Savanna",18223.5384620962
"1759",2028,1013,8.22040927802,1.76610537366,741798.7934,528181.6676,"West",NA," ",NA,"Savanna",-2508.6261602503
"1760",2029,1014,0,0,767355.6764,542572.5804,"East",NA," ",NA,"Prairie",23270.9230004771
"1761",2030,1014,33.8906133944,6.18214582014,741028.192,529014.9374,"West",NA," ",NA,"Savanna",-3397.25935213523
"1762",2031,1015,91.0911572321,5.76957133114,741201.9189,533838.7346,"West",NA," ",NA,"Forest",-2881.41604379918
"1763",2032,1015,168.77632677,193.275713176,762466.8104,541128.5058,"East",NA," ",NA,"Forest",18290.7470168298
